name,brand,model,price,currency,old_price,discount,rating,reviews,url,source_site,scraped_at
"Samsung Galaxy A56 - 6.7"" – 8GB + 256GB – Awesome Olive",samsung,Unknown,5749.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a56-6.7-8gb-256gb-awesome-olive-66392390.html,jumia_ma,2026-04-21T19:26:47.782682
"Samsung A06 – 6.7"" – 128 Go – 4 Go RAM – Helio G85 – 5000 mAh/25W – 50MP – Black",samsung,A06,1499.0,Dhs,,,,,https://www.jumia.ma/samsung-a06-6.7-128-go-4-go-ram-helio-g85-5000-mah25w-50mp-black-67333111.html,jumia_ma,2026-04-21T19:26:47.783847
Samsung Galaxy A16 – 128 Go ROM – 4 Go RAM – Black – Double SIM,samsung,Unknown,1689.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a16-128-go-rom-4-go-ram-black-double-sim-67766969.html,jumia_ma,2026-04-21T19:26:47.784256
"Samsung  A06 6.7"" (128GB - 4GB) Helio G85 - 5000 mAh/25W - 50MP + Adapter - Black",samsung,A06,1346.0,Dhs,1599.0,16%,,,https://www.jumia.ma/samsung-a06-6.7-128gb-4gb-helio-g85-5000-mah25w-50mp-adapter-black-65972115.html,jumia_ma,2026-04-21T19:26:47.784697
"Samsung Galaxy S23FE - 6.4"" - 8GB + 256GB - Mint",samsung,S23,6399.0,Dhs,7249.0,12%,4.5,2,https://www.jumia.ma/samsung-galaxy-s23fe-6.4-8gb-256gb-mint-64158922.html,jumia_ma,2026-04-21T19:26:47.785143
"Samsung A05 – 6.7"" – 128 Go – 4 Go RAM – IPS LCD – 5000 mAh – 50MP – Green",samsung,A05,1449.0,Dhs,,,,,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-ips-lcd-5000-mah-50mp-green-64881533.html,jumia_ma,2026-04-21T19:26:47.785527
Samsung Galaxy S25 Ultra - 6.9'' -  256 Go - 12 Go RAM - Titanium Whitesilver,samsung,S25 Ultra,16490.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-ultra-6.9-256-go-12-go-ram-titanium-whitesilver-66067139.html,jumia_ma,2026-04-21T19:26:47.785865
Samsung Galaxy S25 Ultra - 6.9-inch 512 GB - 12 GB RAM - Titanium Black Neuf,samsung,S25 Ultra,11800.0,Dhs,17699.0,33%,5,1,https://www.jumia.ma/galaxy-s25-ultra-6.9-256-go-12-go-ram-titanium-gray-new-samsung-mpg1515599.html,jumia_ma,2026-04-21T19:26:47.786344
Samsung Galaxy S26 Ultra – 12GB RAM / 512GB - sky Blue - Neuf,samsung,Unknown,14957.0,Dhs,16699.0,10%,,,https://www.jumia.ma/samsung-galaxy-s26-ultra-12gb-ram-512gb-sky-blue-neuf-67772287.html,jumia_ma,2026-04-21T19:26:47.786746
Samsung Galaxy S25 Ultra - 6.9'' - 256 Go - 12 Go RAM - Titanium Black,samsung,S25 Ultra,16490.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-ultra-6.9-256-go-12-go-ram-titanium-black-66067142.html,jumia_ma,2026-04-21T19:26:47.787193
Samsung Galaxy A26 5G – 256 Go ROM – 8 Go RAM – White – Double SIM,samsung,Unknown,2799.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a26-5g-256-go-rom-8-go-ram-white-double-sim-67767273.html,jumia_ma,2026-04-21T19:26:47.787964
"Samsung A06 – 6.7"" – 128 Go – 4 Go RAM – Helio G85 – 5000 mAh/25W – 50MP + Adaptateur – Light Blue",samsung,A06,1499.0,Dhs,,,,,https://www.jumia.ma/samsung-a06-6.7-128-go-4-go-ram-helio-g85-5000-mah25w-50mp-adaptateur-light-blue-66272756.html,jumia_ma,2026-04-21T19:26:47.788542
"Samsung Galaxy A56 - 6.7"" – 8GB + 256GB – Awesome Light Grey",samsung,Unknown,5749.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a56-6.7-8gb-256gb-awesome-light-grey-66392392.html,jumia_ma,2026-04-21T19:26:47.789278
"Samsung Galaxy A03 – 6.5"" – 4 Go RAM – 128 Go ROM – 5000 mAh – 48 MP – Dual Sim – Bleu",samsung,Unknown,1690.0,Dhs,,,,,https://www.jumia.ma/galaxy-a03-4g-ram-64g-rom-6.5-5000-mah-48mp-dual-sim-bleu-samsung-mpg1395258.html,jumia_ma,2026-04-21T19:26:47.789887
"Samsung Galaxy S25 - 6,2"" - 256 Go - 12 Go Ram - Silver Shadow",samsung,S25,11490.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-62-256-go-12-go-ram-silver-shadow-66067125.html,jumia_ma,2026-04-21T19:26:47.790360
"Samsung Galaxy S25 - 6,2"" - 256 Go - 12 Go Ram - Icyblue",samsung,S25,11490.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-62-256-go-12-go-ram-icyblue-66067175.html,jumia_ma,2026-04-21T19:26:47.790750
"Samsung Galaxy S25+ - 6.7""- 12+256GB - Silver Shadow",samsung,S25+,12990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-6.7-12256gb-silver-shadow-66067186.html,jumia_ma,2026-04-21T19:26:47.791291
Samsung Galaxy S25 Ultra - 6.9'' - 256 Go - 12 Go RAM - Titanium Gray,samsung,S25 Ultra,16490.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-ultra-6.9-256-go-12-go-ram-titanium-gray-66067140.html,jumia_ma,2026-04-21T19:26:47.791967
Samsung Galaxy A17 – 256 Go ROM – 8 Go RAM – Black – Double SIM,samsung,Unknown,2679.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-256-go-rom-8-go-ram-black-double-sim-67786182.html,jumia_ma,2026-04-21T19:26:47.792979
Samsung Galaxy A26 5G – 256 Go ROM – 8 Go RAM – White – Double SIM,samsung,Unknown,2899.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a26-5g-256-go-rom-8-go-ram-white-double-sim-67766884.html,jumia_ma,2026-04-21T19:26:47.793700
"Samsung Galaxy S25+ - 6.7""- 12+256GB - Icyblue",samsung,S25+,12990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-6.7-12256gb-icyblue-66067185.html,jumia_ma,2026-04-21T19:26:47.794422
Samsung Galaxy A16 – 128 Go ROM – 4 Go RAM – Black – Double SIM,samsung,Unknown,1559.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a16-128-go-rom-4-go-ram-black-double-sim-67786067.html,jumia_ma,2026-04-21T19:26:47.795061
Samsung Galaxy A17 – 256 Go ROM – 8 Go RAM – Black – Double SIM,samsung,Unknown,2659.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-256-go-rom-8-go-ram-black-double-sim-67786107.html,jumia_ma,2026-04-21T19:26:47.795656
Samsung Galaxy A17 – 256 Go ROM – 8 Go RAM – Black – Double SIM,samsung,Unknown,2669.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-256-go-rom-8-go-ram-black-double-sim-67786137.html,jumia_ma,2026-04-21T19:26:47.796251
"Samsung A06 – 6.7"" – 128 Go – 4 Go RAM – Helio G85 – 5000 mAh/25W – 50MP + Adaptateur – Black",samsung,A06,1499.0,Dhs,,,,,https://www.jumia.ma/samsung-a06-6.7-128-go-4-go-ram-helio-g85-5000-mah25w-50mp-adaptateur-black-66281061.html,jumia_ma,2026-04-21T19:26:47.796648
"Samsung Galaxy A06 5G – 6.7"" – 64 Go – 4 Go RAM – Helio G85 – 5000 mAh/25W – 50MP + Adapter  – Black",samsung,A06,1219.0,Dhs,1499.0,19%,,,https://www.jumia.ma/samsung-galaxy-a06-5g-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-adapter-black-67795739.html,jumia_ma,2026-04-21T19:26:47.797095
"Samsung Galaxy A37 5G - 6.7"" (256 Go - 8 Go) Amoled 120 Hz - 5000mAh - Awesome White",samsung,Unknown,4879.0,Dhs,5200.0,6%,,,https://www.jumia.ma/samsung-galaxy-a37-5g-6.7-256-go-8-go-amoled-120-hz-5000mah-awesome-white-67797782.html,jumia_ma,2026-04-21T19:26:47.797550
"Samsung Galaxy A37 5G - 6.7"" (256 Go - 8 Go) Amoled 120 Hz - 5000mAh - Awesome Charcoal",samsung,Unknown,4879.0,Dhs,5200.0,6%,,,https://www.jumia.ma/samsung-galaxy-a37-5g-6.7-256-go-8-go-amoled-120-hz-5000mah-awesome-charcoal-67796767.html,jumia_ma,2026-04-21T19:26:47.797998
"Samsung Galaxy A015F 5.7"" (16Go, 2Go) Dual SIM Android 13MP+2MP/5MP - Noir",samsung,Unknown,1249.0,Dhs,,,4.3,130,https://www.jumia.ma/a015f-5.7-16gb-2-go-ram-android-dual-sim-noir-samsung-mpg860944.html,jumia_ma,2026-04-21T19:26:47.798476
"Samsung Galaxy A50 6.4"" 4G (4Go, 128Go) - Blanc",samsung,Unknown,2950.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a50-6.4-4g-4go-128go-blanc-27402602.html,jumia_ma,2026-04-21T19:26:47.798856
"Samsung Galaxy A80, 6.7"", 8Go, 128Go - Doré - Garantie 1 an",samsung,Unknown,5999.0,Dhs,,,4.3,4,https://www.jumia.ma/galaxy-a80-6.7-8go-128go-triple-camera-android-9.0-dore-samsung-mpg836847.html,jumia_ma,2026-04-21T19:26:47.799330
"Samsung Galaxy S8 - 5.8"" - 64 Go - 4 Go - Octa Core - Noir",samsung,Unknown,6990.0,Dhs,,,5,3,https://www.jumia.ma/galaxy-s8-5.8-64-go-4-go-octa-core-noir-samsung-mpg17871.html,jumia_ma,2026-04-21T19:26:47.799824
"Samsung Galaxy S8 - 5.8"" - 64 Go - 4 Go - Octa Core - Gold",samsung,Unknown,6990.0,Dhs,,,5,3,https://www.jumia.ma/galaxy-s8-5.8-64-go-4-go-octa-core-gold-samsung-mpg15190.html,jumia_ma,2026-04-21T19:26:47.800398
